Turkey,2,import,China
Turkey,3,import,Germany
Turkmenistan,1,import,United Arab Emirates
Turkmenistan,2,import,Turkey
Turkmenistan,3,import,China
Tuvalu,1,import,Singapore
Tuvalu,2,import,China
Tuvalu,3,import,Fiji
Uganda,1,import,China
Uganda,2,import,India
Uganda,3,import,Tanzania
Ukraine,1,import,China
Ukraine,2,import,Poland
Ukraine,3,import,Germany
United Arab Emirates,1,import,Areas nes
United Arab Emirates,2,import,China
United Arab Emirates,3,import,India
United Kingdom,1,import,China
United Kingdom,2,import,United States
United Kingdom,3,import,Germany
Tanzania,1,import,China
Tanzania,2,import,India
Tanzania,3,import,United Arab Emirates
United States,1,import,Mexico
United States,2,import,China
United States,3,import,Canada
Uruguay,1,import,Brazil
Uruguay,2,import,China
Uruguay,3,import,Argentina
Uzbekistan,1,import,China
Uzbekistan,2,import,Russia
Uzbekistan,3,import,Kazakhstan
Vanuatu,1,import,China
Vanuatu,2,import,Australia
Vanuatu,3,import,Singapore
Venezuela,1,import,China
Venezuela,2,import,United States
Venezuela,3,import,Brazil
Yemen,1,import,China
Yemen,2,import,Saudi Arabia
Yemen,3,import,United Arab Emirates
Zambia,1,import,South Africa
Zambia,2,import,China
Zambia,3,import,United Arab Emirates
Zimbabwe,1,import,South Africa
Zimbabwe,2,import,China
Zimbabwe,3,import,Bahama
