Gibraltar,2,export,France
Gibraltar,3,export,India
Greece,1,export,Italy
Greece,2,export,Bulgaria
Greece,3,export,Germany
Greenland,1,export,Denmark
Greenland,2,export,China
Greenland,3,export,United Kingdom
Grenada,1,export,Areas nes
Grenada,2,export,United States
Grenada,3,export,Saint Vincent and the Grenadines
Guatemala,1,export,United States
Guatemala,2,export,El Salvador
Guatemala,3,export,Honduras
Guinea,1,export,China
Guinea,2,export,United Arab Emirates
Guinea,3,export,India
Guinea-Bissau,1,export,India
Guinea-Bissau,2,export,Chile
Guinea-Bissau,3,export,Côte d’Ivoire
Guyana,1,export,Trinidad and Tobago
Guyana,2,export,United States
Guyana,3,export,Singapore
Haiti,1,export,United States
Haiti,2,export,Canada
Haiti,3,export,Mexico
Honduras,1,export,United States
Honduras,2,export,Germany
Honduras,3,export,El Salvador
Hungary,1,export,Germany
Hungary,2,export,Italy
Hungary,3,export,Romania
Iceland,1,export,Netherlands
Iceland,2,export,United States
Iceland,3,export,United Kingdom
India,1,export,United States
India,2,export,United Arab Emirates
India,3,export,Netherlands
Indonesia,1,export,China
Indonesia,2,export,United States
Indonesia,3,export,Japan
Iran,1,export,China
Iran,2,export,
Iran,3,export,Iraq
Iraq,1,export,India
Iraq,2,export,China
Iraq,3,export,United States
Ireland,1,export,United States
Ireland,2,export,United Kingdom
Ireland,3,export,Germany
Israel,1,export,United States
Israel,2,export,Areas nes
Israel,3,export,China
Italy,1,export,Germany
Italy,2,export,United States
Italy,3,export,France
Jamaica,1,export,United States
Jamaica,2,export,Russia
Jamaica,3,export,United Kingdom
Japan,1,export,United States
Japan,2,export,China
Japan,3,export,South Korea
Jordan,1,export,United States
Jordan,2,export,India
Jordan,3,export,Saudi Arabia
Kazakhstan,1,export,Italy
Kazakhstan,2,export,China
Kazakhstan,3,export,Russia
Kenya,1,export,Uganda
Kenya,2,export,United States
Kenya,3,export,Netherlands
Kiribati,1,export,New Caledonia
Kiribati,2,export,Malaysia
Kiribati,3,export,Japan
Kuwait,1,export,Areas nes
Kuwait,2,export,United Arab Emirates
Kuwait,3,export,India
Kyrgyzstan,1,export,Russia
Kyrgyzstan,2,export,Kazakhstan
Kyrgyzstan,3,export,Uzbekistan
Laos,1,export,Thailand
Laos,2,export,China
Laos,3,export,Vietnam
Latvia,1,export,Lithuania
Latvia,2,export,Estonia
Latvia,3,export,Germany
Lebanon,1,export,United Arab Emirates
Lebanon,2,export,Syria
Lebanon,3,export,Turkey
Lesotho,1,export,South Africa
Lesotho,2,export,United States
Lesotho,3,export,Belgium
Liberia,1,export,Switzerland
Liberia,2,export,United Kingdom
Liberia,3,export,France
Libya,1,export,Italy
Libya,2,export,Germany
Libya,3,export,Spain
Lithuania,1,export,Latvia
Lithuania,2,export,Poland
Lithuania,3,export,Germany
Luxembourg,1,export,Germany
Luxembourg,2,export,France
Luxembourg,3,export,Belgium
Madagascar,1,export,France
Madagascar,2,export,United States
Madagascar,3,export,Japan
Malawi,1,export,Belgium
Malawi,2,export,Tanzania
Malawi,3,export,China
Malaysia,1,export,Singapore
Malaysia,2,export,China
Malaysia,3,export,United States
Maldives,1,export,Thailand
Maldives,2,export,United Kingdom
Maldives,3,export,Germany
Mali,1,export,United Arab Emirates
Mali,2,export,Switzerland
Mali,3,export,Australia
Malta,1,export,Germany
Malta,2,export,Japan
Malta,3,export,Italy
Marshall Islands,1,export,Netherlands
Marshall Islands,2,export,United Kingdom
Marshall Islands,3,export,Germany
Mauritania,1,export,China
Mauritania,2,export,Canada
Mauritania,3,export,Spain
Mauritius,1,export,France
Mauritius,2,export,South Africa
Mauritius,3,export,United States
Mexico,1,export,United States
Mexico,2,export,Americas n.e.s
Mexico,3,export,Canada
Micronesia,1,export,Thailand
Micronesia,2,export,China
Micronesia,3,export,Philippines
Mongolia,1,export,China
Mongolia,2,export,Switzerland
Mongolia,3,export,Singapore
Montenegro,1,export,Serbia
Montenegro,2,export,Switzerland
Montenegro,3,export,Bosnia and Herzegovina
Montserrat,1,export,Areas nes
Montserrat,2,export,Antigua and Barbuda
Morocco,1,export,Spain
Morocco,2,export,France
Morocco,3,export,India
Mozambique,1,export,India
Mozambique,2,export,South Africa
Mozambique,3,export,United Kingdom
Myanmar,1,export,Thailand
Myanmar,2,export,China
Myanmar,3,export,Japan
Namibia,1,export,Botswana
Namibia,2,export,South Africa
Namibia,3,export,China
Nepal,1,export,India
Nepal,2,export,United States
Nepal,3,export,Germany
Netherlands,1,export,Germany
Netherlands,2,export,Belgium
Netherlands,3,export,France
New Caledonia,1,export,China
New Caledonia,2,export,South Korea
New Caledonia,3,export,Japan
New Zealand,1,export,China
New Zealand,2,export,Australia
New Zealand,3,export,United States
Nicaragua,1,export,United States
Nicaragua,2,export,Mexico
Nicaragua,3,export,El Salvador
Niger,1,export,France
Niger,2,export,Mali
Niger,3,export,Nigeria
Nigeria,1,export,Netherlands
Nigeria,2,export,Spain
Nigeria,3,export,India
North Macedonia,1,export,Germany
North Macedonia,2,export,Serbia
North Macedonia,3,export,Bulgaria
Norway,1,export,United Kingdom
Norway,2,export,Germany
Norway,3,export,Netherlands
Oman,1,export,Areas nes
Oman,2,export,United Arab Emirates
Oman,3,export,Saudi Arabia
Pakistan,1,export,United States
Pakistan,2,export,China
Pakistan,3,export,United Kingdom
Palau,1,export,Turkey
Palau,2,export,United States
Palau,3,export,Japan
Panama,1,export,China
Panama,2,export,Japan
Panama,3,export,South Korea
Papua New Guinea,1,export,Japan
Papua New Guinea,2,export,China
Papua New Guinea,3,export,Australia
Paraguay,1,export,Argentina
Paraguay,2,export,Brazil
Paraguay,3,export,Chile
Peru,1,export,China
Peru,2,export,United States
Peru,3,export,Japan
Philippines,1,export,United States
Philippines,2,export,China
Philippines,3,export,Japan
Poland,1,export,Germany
Poland,2,export,Czechia
Poland,3,export,France
Portugal,1,export,Spain
Portugal,2,export,France
Portugal,3,export,Germany
Qatar,1,export,China
Qatar,2,export,India
Qatar,3,export,South Korea
South Korea,1,export,China
South Korea,2,export,United States
South Korea,3,export,Vietnam
Moldova,1,export,Romania
Moldova,2,export,Ukraine
Moldova,3,export,Italy
Romania,1,export,Germany
Romania,2,export,Italy
Romania,3,export,France
Russia,1,export,China
Russia,2,export,Netherlands
Russia,3,export,Germany
Rwanda,1,export,DR Congo
Rwanda,2,export,United Arab Emirates
Rwanda,3,export,China
Saint Kitts and Nevis,1,export,Malta
Saint Kitts and Nevis,2,export,United States
Saint Kitts and Nevis,3,export,Turkey
Saint Lucia,1,export,Guyana
Saint Lucia,2,export,United States
Saint Lucia,3,export,Suriname
Saint Vincent and the Grenadines,1,export,Barbados
Saint Vincent and the Grenadines,2,export,Saint Lucia
Saint Vincent and the Grenadines,3,export,United States
Samoa,1,export,New Zealand
Samoa,2,export,Samoa
Samoa,3,export,United States
Sao Tome and Principe,1,export,Netherlands
Sao Tome and Principe,2,export,Belgium
Sao Tome and Principe,3,export,Portugal
Saudi Arabia,1,export,Areas nes
Saudi Arabia,2,export,United Arab Emirates
Saudi Arabia,3,export,China
Senegal,1,export,Mali
Senegal,2,export,India
Senegal,3,export,Switzerland
Serbia,1,export,Germany
Serbia,2,export,Bosnia and Herzegovina
Serbia,3,export,Italy
Seychelles,1,export,France
Seychelles,2,export,United Arab Emirates
Seychelles,3,export,United Kingdom
Sierra Leone,1,export,China
Sierra Leone,2,export,United Arab Emirates
Sierra Leone,3,export,Belgium
Singapore,1,export,China
Singapore,2,export,
Singapore,3,export,Malaysia
Slovakia,1,export,Germany
Slovakia,2,export,Czechia
Slovakia,3,export,Poland
Slovenia,1,export,Switzerland
Slovenia,2,export,Germany
Slovenia,3,export,Italy
Solomon Islands,1,export,China
Solomon Islands,2,export,Australia
Solomon Islands,3,export,Italy
Somalia,1,export,United Arab Emirates
Somalia,2,export,Oman
Somalia,3,export,Saudi Arabia
South Africa,1,export,China
South Africa,2,export,United States
South Africa,3,export,Germany
South Sudan,1,export,China
South Sudan,2,export,Singapore
South Sudan,3,export,United Arab Emirates
Spain,1,export,France
Spain,2,export,Germany
Spain,3,export,Italy
Sri Lanka,1,export,United States
Sri Lanka,2,export,United Kingdom
Sri Lanka,3,export,India
Sudan,1,export,United Arab Emirates
Sudan,2,export,China
Sudan,3,export,Malaysia
Suriname,1,export,Areas nes
Suriname,2,export,United States
Suriname,3,export,United Arab Emirates
Sweden,1,export,Germany
Sweden,2,export,Norway
Sweden,3,export,United States
Switzerland,1,export,United States
Switzerland,2,export,Germany
Switzerland,3,export,China
Syria,1,export,Saudi Arabia
Syria,2,export,Turkey
Syria,3,export,Lebanon
Tajikistan,1,export,Kazakhstan
Tajikistan,2,export,China
Tajikistan,3,export,Turkey
Thailand,1,export,United States
Thailand,2,export,China
Thailand,3,export,Japan
Timor-Leste,1,export,China
Timor-Leste,2,export,Indonesia
Timor-Leste,3,export,South Korea
Togo,1,export,India
Togo,2,export,Burkina Faso
Togo,3,export,Benin
Tonga,1,export,United States
Tonga,2,export,Guyana
Tonga,3,export,New Zealand
Trinidad and Tobago,1,export,United States
Trinidad and Tobago,2,export,Belgium
Trinidad and Tobago,3,export,Morocco
Tunisia,1,export,France
Tunisia,2,export,Italy
Tunisia,3,export,Germany
Turkey,1,export,Germany
Turkey,2,export,United States
Turkey,3,export,Iraq
Turkmenistan,1,export,China
Turkmenistan,2,export,Turkey
Turkmenistan,3,export,Greece
Tuvalu,1,export,Thailand
Tuvalu,2,export,Japan
Tuvalu,3,export,Philippines
Uganda,1,export,United Arab Emirates
Uganda,2,export,Kenya
Uganda,3,export,South Sudan
Ukraine,1,export,Poland
Ukraine,2,export,Romania
Ukraine,3,export,China
United Arab Emirates,1,export,Areas nes
United Arab Emirates,2,export,Saudi Arabia
United Arab Emirates,3,export,India
United Kingdom,1,export,United States
United Kingdom,2,export,Germany
United Kingdom,3,export,Netherlands
Tanzania,1,export,India
Tanzania,2,export,South Africa
Tanzania,3,export,United Arab Emirates
United States,1,export,Canada
United States,2,export,Mexico
United States,3,export,China
Uruguay,1,export,Brazil
Uruguay,2,export,China
Uruguay,3,export,Free Zones
Uzbekistan,1,export,Areas nes
Uzbekistan,2,export,Russia
Uzbekistan,3,export,China
Vanuatu,1,export,Thailand
Vanuatu,2,export,Japan
Vanuatu,3,export,Gabon
Venezuela,1,export,United States
Venezuela,2,export,China
Venezuela,3,export,Spain
Yemen,1,export,Thailand
Yemen,2,export,Saudi Arabia
Yemen,3,export,India
Zambia,1,export,Switzerland
Zambia,2,export,China
Zambia,3,export,DR Congo
Zimbabwe,1,export,South Africa
Zimbabwe,2,export,United Arab Emirates
Zimbabwe,3,export,China
